Sno,Profile_of_buyer,Education_of_buyer,Occupation_of_buyer ,Is_Current_Property_Rented ,Current_Locality,Area_of_Current_Property,Deed_Type ,Value_of_New_Property_per_sqft ,Locality_of_New_Property ,Area_of_New_Property  ,Mode_of_Payment ,Number_of_installations ,New_Property_Value ,Is_there_Pan_card ,Gross_Income_for_last_1_year ,Gross_Income_for_last_2_year ,Gross_Income_for_last_3_year ,Gross_Income_for_last_4_year ,Gross_Income_for_last_5_year ,Source_of_income_1 ,Source_of_income_2 ,Source_of_income_3 ,Number_of_properties_owned ,Is_Rental_Income ,Since_when_rental_income_declared ,Ratio_rental_income_to_property_value ,Property_value_calc_on_rental_income ,Is_property_Inherited ,Inherited_Property_Cost ,Is_property_sold ,How_much_value_property_sold ,Total_value_of_all_properties_owned ,Total_income_of_last_year ,Is_Loan_Taken ,Ratio_Loan_to_own ,Who_Lender ,Rate_of_interest_charged_on_load ,Number_of_bank_accounts ,Transaction_X1 ,Transaction_X2 ,Transaction_X5 ,Transaction_X10 ,Transaction_X20,Suspicion
1606,1,5,7,0,2,798,0,56569,1,2679,1,9,69696712,0,1425309,2995520,2397777,2564437,2572735,0,0,3,1,1,0,0,0,0,30158824,1,0,113378208,1106035,0,80,0,8,0,5,1,0,0,0,0
1607,1,4,9,0,2,1277,0,53478,0,2436,1,10,57476252,0,2175699,2037855,2206035,2367669,2507140,0,0,3,2,1,0,0,0,0,26174340,1,0,194018102,1762752,0,87,0,8,1,5,2,2,0,0,0
1608,0,5,9,0,3,689,0,54896,1,2625,1,6,80427793,0,2271186,2117574,2634659,2438643,3043609,0,0,3,1,1,0,0,0,0,20049153,1,0,151598337,1617788,0,88,1,8,0,4,0,0,0,0,0
1609,0,5,7,0,4,679,0,45448,1,2287,1,5,84329274,0,1626336,2706040,2454009,2771013,3260922,0,0,3,2,1,0,0,0,0,25055759,1,0,78992555,2442292,0,99,1,8,0,5,4,0,0,0,0
1610,0,3,8,0,2,1361,0,57674,1,2130,1,10,53269428,0,2313680,1944426,2941993,2182867,3443299,0,0,3,1,1,0,0,0,0,20261376,1,0,188205076,1599304,0,91,0,8,0,2,0,1,0,0,0
1611,1,3,8,0,3,1163,0,51849,0,2412,1,10,33561822,0,2492763,2442963,2823432,2793242,2521721,0,0,3,2,1,0,0,0,0,54893311,1,0,113760996,1297965,0,91,1,8,1,1,3,0,0,0,0
1612,1,5,4,0,4,1223,0,60582,0,2618,1,7,28506542,0,1754338,2179824,2767120,2860984,2688110,0,0,3,1,1,0,0,0,0,25590023,1,0,72493999,2175218,0,100,0,9,1,5,4,2,0,0,0
1613,1,5,6,0,3,1153,0,61196,1,2424,1,8,52440982,0,1557654,2397950,2612405,2035051,2883685,0,0,3,2,1,0,0,0,0,29234188,1,0,199686972,1658966,0,97,0,8,0,4,1,2,0,0,0
1614,0,4,4,0,2,973,0,67306,0,2336,1,5,27246990,0,2085672,1817872,2052363,2299888,3324467,0,0,3,2,1,0,0,0,0,52211352,1,0,168795885,2314481,0,99,0,9,1,4,3,1,0,0,0
1615,1,5,8,0,4,706,0,67546,0,2933,1,6,91869210,0,1331538,1777609,2216346,2472116,3101832,0,0,3,1,1,0,0,0,0,57823132,1,0,198552845,1785434,0,93,0,9,0,1,3,2,0,0,0
1616,0,3,8,0,3,1054,0,65249,1,2807,1,10,82197527,0,2274811,2122840,2238057,2630446,3019950,0,0,3,2,1,0,0,0,0,45125314,1,0,156273869,1028527,0,99,0,9,1,2,2,0,0,0,0
1617,0,3,8,0,2,1369,0,67356,0,2806,1,6,58834429,0,1928456,2080441,2363700,2939720,3451923,0,0,3,1,1,0,0,0,0,40580175,1,0,90774459,2091656,0,89,0,8,0,1,2,1,0,0,0
1618,1,5,6,0,4,1418,0,69699,0,2713,1,10,22149044,0,1550887,2714314,2570108,2307589,2805120,0,0,3,1,1,0,0,0,0,29837270,1,0,135177509,1700852,0,88,0,9,0,4,1,0,0,0,0
1619,1,4,9,0,3,854,0,46074,1,2286,1,10,21481363,0,1227860,2355597,2349468,2727450,2719305,0,0,3,2,1,0,0,0,0,46784297,1,0,175342144,1927434,0,81,1,9,1,4,4,2,0,0,0
1620,0,5,5,0,4,731,0,53589,0,2442,1,9,44839387,0,1127130,1632162,2755222,2890207,3212775,0,0,3,1,1,0,0,0,0,26391284,1,0,76288480,1941839,0,93,1,8,0,2,4,1,0,0,0
1621,0,4,7,0,2,1014,0,57327,0,2915,1,10,84363126,0,1927641,2665413,2784109,2880468,2579392,0,0,3,1,1,0,0,0,0,47415563,1,0,139199902,1439848,0,94,1,9,0,4,4,2,0,0,0
1622,0,5,9,0,3,689,0,59489,1,2795,1,8,82285993,0,1961695,2514199,2905661,2636568,2558453,0,0,3,1,1,0,0,0,0,35277878,1,0,182528202,2133482,0,89,1,9,1,1,0,2,0,0,0
1623,1,5,5,0,4,729,0,66219,0,2598,1,5,25646645,0,1453457,2925454,2446009,2909174,3028816,0,0,3,1,1,0,0,0,0,34871505,1,0,172564002,1173930,0,81,0,9,1,4,4,0,0,0,0
1624,0,4,8,0,4,1167,0,53863,0,2918,1,6,87411848,0,1267069,1960538,2656949,2226874,3398191,0,0,3,1,1,0,0,0,0,23617914,1,0,191769832,1140369,0,86,1,9,1,3,0,2,0,0,0
1625,1,5,6,0,4,888,0,68269,0,2979,1,6,30086857,0,2416025,2575818,2707800,2551089,3178188,0,0,3,1,1,0,0,0,0,58801214,1,0,115070339,1361505,0,91,1,8,1,5,0,0,0,0,0
1626,0,5,5,0,3,1146,0,48892,1,2629,1,8,20324533,0,2218991,1426743,2938904,2988070,3029187,0,0,3,2,1,0,0,0,0,31178498,1,0,105621673,1701342,0,93,1,8,0,3,2,2,0,0,0
1627,0,4,4,0,2,1050,0,65040,1,2677,1,8,35565243,0,2244435,2526925,2483798,2248065,3002978,0,0,3,2,1,0,0,0,0,42627854,1,0,104150485,1554158,0,88,1,8,1,2,1,1,0,0,0
1628,0,3,5,0,2,697,0,51180,1,2512,1,9,99766240,0,1351759,1937334,2155773,2220252,3405117,0,0,3,2,1,0,0,0,0,38178800,1,0,116163015,1165816,0,86,0,9,0,5,2,0,0,0,0
1629,0,3,7,0,4,1158,0,60256,0,2193,1,5,64271349,0,1062265,1970433,2558560,2374716,2794068,0,0,3,2,1,0,0,0,0,41135882,1,0,158488719,1370517,0,82,0,9,1,0,4,0,0,0,0
1630,0,5,8,0,2,674,0,49427,0,2707,1,6,49186202,0,1282941,1698604,2663280,2036392,3323903,0,0,3,1,1,0,0,0,0,55836101,1,0,124899811,1880834,0,89,1,9,0,0,2,0,0,0,0
1631,1,3,5,0,2,1406,0,59828,0,2799,1,6,74786202,0,1440687,2821430,2523124,2588212,3296301,0,0,3,1,1,0,0,0,0,38635419,1,0,146932819,2178878,0,96,1,8,1,1,2,0,0,0,0
1632,1,4,9,0,3,1488,0,66127,1,2596,1,5,57374160,0,2356793,1263455,2092291,2786491,3410555,0,0,3,1,1,0,0,0,0,32289424,1,0,130274871,1246724,0,100,0,9,1,0,0,2,0,0,0
1633,1,5,9,0,2,843,0,51779,1,2041,1,5,35534938,0,1207255,2960460,2913160,2488329,3329325,0,0,3,2,1,0,0,0,0,33328403,1,0,197353478,1088067,0,80,1,9,1,1,3,0,0,0,0
1634,1,5,5,0,3,530,0,45885,1,2654,1,6,46344498,0,1301147,2104027,2921534,2333946,3082349,0,0,3,1,1,0,0,0,0,59456048,1,0,102402235,2241785,0,84,0,8,0,3,1,1,0,0,0
1635,1,4,8,0,2,505,0,57548,1,2725,1,8,38372590,0,2295001,2501360,2035842,2443620,3295763,0,0,3,2,1,0,0,0,0,50170916,1,0,101477479,2184114,0,93,1,8,0,4,0,2,0,0,0
1636,0,3,7,0,3,988,0,50063,1,2519,1,8,85071011,0,2493001,2395938,2541673,2969386,2881278,0,0,3,1,1,0,0,0,0,55266294,1,0,133745463,1748944,0,81,0,8,1,5,3,0,0,0,0
1637,0,4,8,0,2,942,0,67824,0,2918,1,5,53663449,0,2060145,1429636,2699034,2551623,3307022,0,0,3,2,1,0,0,0,0,30219020,1,0,69139642,2126394,0,86,1,8,1,3,3,1,0,0,0
1638,1,3,5,0,4,700,0,46020,1,2970,1,7,63676054,0,1425194,2872749,2625967,2010326,2952519,0,0,3,1,1,0,0,0,0,35796709,1,0,92749610,1517064,0,90,1,8,0,2,0,1,0,0,0
1639,1,3,9,0,4,506,0,54742,0,2273,1,10,69702207,0,1596293,1911693,2669420,2309669,3412007,0,0,3,1,1,0,0,0,0,36696631,1,0,131178730,1515981,0,80,0,9,0,5,1,1,0,0,0
1640,1,3,7,0,2,1483,0,47615,1,2955,1,9,68412555,0,1764329,1909008,2214563,2376253,3171854,0,0,3,2,1,0,0,0,0,55126729,1,0,83286140,2154729,0,83,1,9,1,5,2,0,0,0,0
1641,0,4,9,0,3,1168,0,51443,1,2991,1,10,88617273,0,1564268,2137487,2959414,2591911,3225071,0,0,3,2,1,0,0,0,0,25298071,1,0,70095433,1251626,0,91,0,8,1,2,1,1,0,0,0
1642,1,5,8,0,4,1494,0,67524,0,2876,1,6,67173957,0,1312776,1470141,2877428,2412159,3043630,0,0,3,1,1,0,0,0,0,45117245,1,0,83940307,1218606,0,91,0,9,1,0,4,2,0,0,0
1643,1,5,7,0,2,764,0,55620,0,2150,1,6,81398652,0,1724048,2471061,2590597,2065039,3203676,0,0,3,1,1,0,0,0,0,27771833,1,0,81009230,1776585,0,87,1,9,1,1,4,1,0,0,0
1644,1,3,5,0,4,1207,0,60995,0,2460,1,6,96698097,0,1011462,1989463,2166660,2523604,2809487,0,0,3,2,1,0,0,0,0,55886258,1,0,159570931,1442395,0,97,0,8,0,1,1,0,0,0,0
1645,1,3,4,0,2,1475,0,64135,0,2545,1,10,77390602,0,2309252,2062235,2505466,2190105,2586649,0,0,3,2,1,0,0,0,0,46725326,1,0,103547480,2223899,0,85,0,9,0,2,3,2,0,0,0
1646,0,4,7,0,3,1303,0,64475,0,2184,1,10,41715820,0,2224834,1751432,2146086,2961068,2986109,0,0,3,2,1,0,0,0,0,54533305,1,0,65857499,1282611,0,97,0,8,1,1,4,2,0,0,0
1647,0,5,7,0,2,1414,0,53140,1,2121,1,6,68794769,0,2078530,1669098,2060960,2031751,3034159,0,0,3,1,1,0,0,0,0,47058362,1,0,155372708,2405542,0,82,1,9,0,1,0,2,0,0,0
1648,0,5,6,0,3,679,0,55678,1,2649,1,9,89325256,0,2019862,2305495,2162299,2124032,2840125,0,0,3,2,1,0,0,0,0,32122269,1,0,88127781,1924754,0,93,1,9,1,3,1,1,0,0,0
1649,0,3,8,0,2,1160,0,63595,0,2170,1,10,79109571,0,1873799,1592174,2752870,2884314,2939160,0,0,3,2,1,0,0,0,0,46041421,1,0,157888917,1413194,0,96,1,8,1,5,3,2,0,0,0
1650,1,5,5,0,3,689,0,53707,0,2366,1,6,57171784,0,1687694,2937064,2483207,2128140,3401125,0,0,3,1,1,0,0,0,0,27630259,1,0,140610383,1665168,0,94,1,8,0,4,4,0,0,0,0
1651,1,3,5,0,2,1189,0,64435,0,2049,1,8,43292863,0,2068409,2067694,2103332,2601963,2802864,0,0,3,1,1,0,0,0,0,33005189,1,0,191505845,1398263,0,93,1,8,0,2,2,2,0,0,0
1652,1,3,8,0,4,1318,0,45413,1,2494,1,9,48152635,0,1934126,2264936,2893481,2976006,3039303,0,0,3,1,1,0,0,0,0,37183940,1,0,76296909,1457739,0,86,1,8,0,4,2,0,0,0,0
1653,1,5,6,0,4,848,0,68322,0,2950,1,9,36923202,0,1919870,2616997,2233869,2795129,2680895,0,0,3,1,1,0,0,0,0,42833611,1,0,194613164,1577407,0,100,1,9,0,2,3,2,0,0,0
1654,1,4,5,0,2,603,0,69837,0,2116,1,9,45133047,0,2458051,1923896,2584880,2696635,2598669,0,0,3,1,1,0,0,0,0,33431230,1,0,157246644,2204689,0,85,0,9,1,5,0,0,0,0,0
1655,0,4,8,0,3,566,0,57467,0,2412,1,8,47029350,0,1556409,2821142,2078561,2491497,2912439,0,0,3,2,1,0,0,0,0,54055745,1,0,110904484,1654698,0,88,1,8,0,2,4,0,0,0,0
1656,1,3,9,0,4,1266,0,47832,0,2553,1,10,64719081,0,2118508,1733482,2333454,2919253,2800963,0,0,3,1,1,0,0,0,0,32597692,1,0,92576911,2470268,0,85,1,8,0,2,4,2,0,0,0
1657,0,4,8,0,2,1448,0,46135,1,2090,1,5,60756580,0,1922354,1626883,2093879,2352021,2522665,0,0,3,1,1,0,0,0,0,51143489,1,0,106469638,2154011,0,90,0,9,0,1,4,0,0,0,0
1658,1,3,7,0,4,975,0,51486,1,2570,1,6,48920753,0,1105475,1830685,2800967,2318552,2677238,0,0,3,1,1,0,0,0,0,26619684,1,0,106209706,2287865,0,84,1,9,0,1,4,2,0,0,0
1659,1,3,6,0,3,1385,0,69345,1,2775,1,6,67809889,0,1047067,2768434,2925838,2745709,2602588,0,0,3,2,1,0,0,0,0,25080738,1,0,83006290,1079620,0,92,1,9,1,2,4,2,0,0,0
1660,0,3,6,0,4,525,0,61157,0,2310,1,9,50580381,0,1631954,2567602,2514667,2791292,2578307,0,0,3,1,1,0,0,0,0,21257748,1,0,101625091,1123923,0,85,1,8,0,4,0,1,0,0,0
1661,0,3,9,0,3,1444,0,51748,0,2462,1,10,29393103,0,2236709,2035257,2444617,2588265,3336679,0,0,3,1,1,0,0,0,0,37329423,1,0,179422567,1549168,0,89,1,9,0,2,0,0,0,0,0
1662,0,4,8,0,2,1413,0,49169,1,2021,1,5,29229497,0,1538445,1773192,2510374,2073866,2904833,0,0,3,1,1,0,0,0,0,35464280,1,0,60067021,1333285,0,89,0,8,0,4,3,2,0,0,0
1663,0,3,9,0,2,841,0,62981,0,2411,1,5,59691373,0,1154128,1537598,2124287,2090197,3373913,0,0,3,2,1,0,0,0,0,41907701,1,0,171017792,1414310,0,84,1,8,0,0,3,0,0,0,0
1664,1,5,6,0,3,1455,0,54745,0,2712,1,9,69452027,0,1160621,1387790,2088885,2445088,2866915,0,0,3,2,1,0,0,0,0,54151987,1,0,171062078,2115043,0,84,1,8,0,5,3,1,0,0,0
1665,0,3,9,0,4,1498,0,48298,0,2175,1,9,88316019,0,1335856,2933660,2189506,2106209,2912511,0,0,3,1,1,0,0,0,0,23812051,1,0,74741863,1099661,0,93,0,9,0,4,3,1,0,0,0
1666,1,3,8,0,3,787,0,68002,0,2079,1,7,46508289,0,1039347,2353543,2115596,2171867,2609150,0,0,3,1,1,0,0,0,0,43373329,1,0,191006202,2409405,0,86,1,8,1,5,2,2,0,0,0
1667,0,4,6,0,2,1393,0,49433,1,2606,1,5,59337746,0,1014978,2454239,2816534,2053590,3444778,0,0,3,1,1,0,0,0,0,24044900,1,0,127083647,1474083,0,87,0,9,0,5,3,0,0,0,0
1668,1,3,6,0,2,884,0,56782,1,2770,1,7,69180265,0,1637884,1490303,2993211,2083900,3365138,0,0,3,2,1,0,0,0,0,37104133,1,0,143792145,2213815,0,92,0,9,1,2,3,2,0,0,0
1669,1,5,4,0,3,1192,0,59152,1,2336,1,7,78633336,0,2300311,2363419,2116507,2992791,3450383,0,0,3,2,1,0,0,0,0,55753584,1,0,73451230,1085431,0,88,1,9,0,5,0,2,0,0,0
1670,1,5,7,0,2,742,0,49811,0,2749,1,10,44125193,0,1382938,1521511,2771196,2705356,2630260,0,0,3,1,1,0,0,0,0,43912204,1,0,153809951,1691063,0,90,1,9,1,0,3,2,0,0,0
1671,0,3,6,0,2,1455,0,61235,1,2471,1,5,65981167,0,1669360,1852732,2035924,2190521,2647175,0,0,3,2,1,0,0,0,0,48792194,1,0,176540805,1243143,0,88,0,9,0,4,1,0,0,0,0
1672,1,5,4,0,2,964,0,67455,0,2655,1,9,56698451,0,1141661,1533892,2525076,2692553,3186325,0,0,3,2,1,0,0,0,0,28066893,1,0,92157645,1871081,0,100,0,9,1,1,3,0,0,0,0
1673,1,4,8,0,2,1425,0,46356,0,2124,1,5,96348877,0,2154257,2170050,2709656,2673483,2790773,0,0,3,1,1,0,0,0,0,27280956,1,0,152023092,1388319,0,96,1,9,1,4,2,1,0,0,0
1674,0,3,9,0,4,504,0,57593,0,2783,1,7,98560773,0,1984545,1855306,2009674,2277175,3240743,0,0,3,2,1,0,0,0,0,34506099,1,0,169712909,2436150,0,97,1,9,0,3,4,2,0,0,0
1675,0,3,5,0,4,650,0,53454,0,2208,1,6,44310007,0,1496633,1518341,2638359,2465134,3289328,0,0,3,2,1,0,0,0,0,54924626,1,0,100626220,1387403,0,92,0,8,1,1,3,0,0,0,0
1676,1,3,6,0,4,1200,0,55567,0,2406,1,8,93391345,0,1529045,2477773,2902904,2656728,2520321,0,0,3,1,1,0,0,0,0,26347584,1,0,149766246,1238705,0,84,0,9,1,5,2,2,0,0,0
1677,1,5,4,0,4,763,0,69713,1,2635,1,9,79911264,0,1496163,2417201,2667301,2974245,3232922,0,0,3,2,1,0,0,0,0,55187571,1,0,84999900,2225329,0,91,0,8,0,1,4,2,0,0,0
1678,0,3,4,0,4,634,0,68363,0,2149,1,7,25581059,0,2273903,2296635,2471893,2852499,3263061,0,0,3,1,1,0,0,0,0,22941657,1,0,148037227,1149193,0,81,1,8,0,0,3,0,0,0,0
1679,0,3,9,0,2,694,0,62208,1,2067,1,6,35091333,0,1259000,2503827,2832182,2697668,3216941,0,0,3,2,1,0,0,0,0,28742133,1,0,198255301,2203562,0,86,0,8,0,2,3,0,0,0,0
1680,0,3,4,0,4,1065,0,50453,0,2244,1,9,39584918,0,2355902,2453209,2045922,2782705,3226938,0,0,3,1,1,0,0,0,0,22566158,1,0,123301247,2228743,0,81,0,9,0,0,2,0,0,0,0
1681,1,5,8,0,2,1250,0,69488,1,2648,1,10,91497611,0,2002783,2348728,2785613,2852053,3455508,0,0,3,2,1,0,0,0,0,55458689,1,0,185448888,1524301,0,87,0,9,0,5,0,2,0,0,0
1682,1,3,4,0,2,693,0,51367,0,2051,1,6,52831788,0,1744028,2532223,2706851,2278552,3191120,0,0,3,2,1,0,0,0,0,23527558,1,0,140723853,1578126,0,88,1,8,0,1,1,2,0,0,0
1683,0,3,4,0,2,1245,0,67295,0,2899,1,10,66725755,0,1148672,2226834,2629188,2293392,3281148,0,0,3,1,1,0,0,0,0,52990534,1,0,136518147,2276612,0,92,1,8,1,0,3,0,0,0,0
1684,1,3,6,0,4,1241,0,52044,0,2103,1,7,68723771,0,2290396,1430513,2632878,2789747,2859618,0,0,3,1,1,0,0,0,0,39374394,1,0,122711030,1406753,0,90,1,8,1,2,3,1,0,0,0
1685,0,3,4,0,3,911,0,58148,1,2260,1,8,79016147,0,1534865,2088996,2239093,2391818,3056441,0,0,3,2,1,0,0,0,0,22919240,1,0,75703983,1920585,0,90,1,8,1,0,3,2,0,0,0
1686,1,3,8,0,4,846,0,49067,1,2568,1,10,45221359,0,1100070,1655884,2986558,2190127,3044929,0,0,3,2,1,0,0,0,0,24851779,1,0,178632658,1171659,0,88,1,9,1,1,0,0,0,0,0
1687,0,5,9,0,2,749,0,65116,1,2774,1,8,76678471,0,2300289,2312752,2782755,2118976,2616183,0,0,3,2,1,0,0,0,0,53425147,1,0,135003151,1175184,0,83,0,9,1,2,3,0,0,0,0
1688,1,3,6,0,4,1269,0,55531,1,2060,1,7,31502675,0,1650690,1375836,2228153,2137979,3412173,0,0,3,2,1,0,0,0,0,28430854,1,0,95873622,1457029,0,88,0,8,0,3,3,0,0,0,0
1689,1,4,7,0,2,548,0,57828,1,2491,1,7,89353816,0,1506204,1589295,2613930,2465100,3284358,0,0,3,2,1,0,0,0,0,35026989,1,0,144495178,1235612,0,100,0,9,1,2,1,2,0,0,0
1690,1,3,9,0,2,1483,0,69172,1,2425,1,9,47968941,0,1815552,2628155,2877341,2469957,2546952,0,0,3,1,1,0,0,0,0,48217072,1,0,125740770,1831585,0,92,0,9,0,2,0,0,0,0,0
1691,1,4,9,0,4,565,0,66958,0,2435,1,6,27459758,0,2211024,2777228,2272242,2144156,3236294,0,0,3,1,1,0,0,0,0,40362650,1,0,176021855,1549557,0,91,0,9,1,0,0,2,0,0,0
1692,1,4,6,0,2,565,0,46498,0,2886,1,5,95783867,0,1491033,2410638,2751813,2391771,3359737,0,0,3,1,1,0,0,0,0,31435586,1,0,125024969,2453318,0,88,1,9,1,2,0,0,0,0,0
1693,1,5,9,0,2,1392,0,57580,1,2075,1,9,27186415,0,2499182,2206545,2536403,2885562,3056325,0,0,3,2,1,0,0,0,0,51121449,1,0,193428614,1428559,0,88,0,9,0,2,1,0,0,0,0
1694,0,5,7,0,2,798,0,60225,1,2888,1,8,33700787,0,1396586,1642399,2380005,2082261,2618482,0,0,3,2,1,0,0,0,0,59582425,1,0,77988889,1484414,0,85,0,8,0,1,3,1,0,0,0
1695,0,4,5,0,3,833,0,59672,1,2364,1,8,52001675,0,1143762,2880487,2152782,2855365,2719952,0,0,3,1,1,0,0,0,0,36612955,1,0,107863638,1421464,0,84,0,9,1,3,2,1,0,0,0
1696,0,5,5,0,2,638,0,61465,0,2849,1,9,95119279,0,1777984,2765647,2701709,2839583,2997256,0,0,3,1,1,0,0,0,0,56467188,1,0,102836440,1036572,0,84,0,9,1,3,0,1,0,0,0
1697,0,3,4,0,3,779,0,51659,1,2463,1,8,79815491,0,1309116,1753559,2060627,2482266,3230113,0,0,3,2,1,0,0,0,0,23714605,1,0,93719002,1206032,0,99,1,8,0,3,4,0,0,0,0
1698,0,4,7,0,4,594,0,58449,1,2418,1,8,41123013,0,1801601,1544861,2724681,2242214,3374502,0,0,3,1,1,0,0,0,0,41651550,1,0,108318420,2353570,0,100,0,9,0,3,3,2,0,0,0
1699,0,4,7,0,3,1222,0,63911,0,2767,1,8,49248185,0,2432449,1614083,2296083,2638853,2558253,0,0,3,1,1,0,0,0,0,21119623,1,0,129043518,1267701,0,94,0,8,0,2,2,0,0,0,0
1700,1,4,4,0,3,1352,0,68893,0,2985,1,5,97912689,0,2349211,2320670,2376872,2794461,2575655,0,0,3,2,1,0,0,0,0,48185551,1,0,156464832,2384510,0,88,1,9,1,1,3,1,0,0,0
1701,0,5,9,0,4,1308,0,68984,0,2427,1,6,87464173,0,2389068,1482050,2565498,2819741,2708341,0,0,3,2,1,0,0,0,0,56784619,1,0,179023332,1356529,0,95,1,8,0,4,3,2,0,0,0
1702,1,5,8,0,3,813,0,47167,1,2227,1,8,71560940,0,2239133,1334228,2793566,2987131,2658454,0,0,3,2,1,0,0,0,0,54864189,1,0,108445601,2215372,0,98,1,9,0,5,1,0,0,0,0
1703,0,4,8,0,2,594,0,53829,0,2923,1,10,54507889,0,1269709,1952832,2933808,2960626,3177396,0,0,3,2,1,0,0,0,0,59584704,1,0,130315653,2215496,0,84,1,8,1,0,4,0,0,0,0
1704,1,5,4,0,2,851,0,59523,1,2566,1,6,96738263,0,2227533,1398707,2962388,2912728,3186175,0,0,3,1,1,0,0,0,0,52438104,1,0,162856154,2088297,0,84,0,8,0,2,4,0,0,0,0
1705,0,4,5,0,2,1243,0,52444,0,2598,1,5,82951045,0,1782001,2218982,2818044,2948905,3305549,0,0,3,1,1,0,0,0,0,42440718,1,0,112504967,1964844,0,100,1,9,0,4,0,1,0,0,0
1706,1,3,7,0,4,1462,0,59928,1,2583,1,9,99404014,0,2128861,1981180,2958535,2267352,2589578,0,0,3,2,1,0,0,0,0,35422357,1,0,86284961,2062286,0,94,0,8,1,3,1,1,0,0,0
1707,0,3,7,0,4,751,0,54538,0,2685,1,5,82072752,0,2424345,2617980,2267004,2864770,3169069,0,0,3,2,1,0,0,0,0,34440127,1,0,103078748,1670967,0,82,0,8,1,4,0,0,0,0,0
1708,1,5,4,0,2,1192,0,62262,1,2799,1,8,35825576,0,2091106,1278567,2580411,2222544,3088858,0,0,3,1,1,0,0,0,0,28498290,1,0,84265049,1243664,0,92,0,8,1,1,3,0,0,0,0
1709,1,3,6,0,2,777,0,47634,0,2727,1,8,54297890,0,1771934,2118946,2366913,2514556,3398713,0,0,3,1,1,0,0,0,0,30390067,1,0,85962528,1516995,0,90,0,8,1,2,0,0,0,0,0
1710,1,3,9,0,4,1434,0,68678,0,2149,1,7,63187333,0,2447248,1443994,2389792,2852929,2633841,0,0,3,2,1,0,0,0,0,31711051,1,0,140697001,1096445,0,84,0,8,1,0,3,1,0,0,0
1711,1,3,8,0,3,849,0,66440,0,2861,1,6,78340089,0,1428565,1858379,2009058,2593465,3158483,0,0,3,1,1,0,0,0,0,31459232,1,0,102170768,1595618,0,95,0,8,0,4,1,2,0,0,0
1712,0,3,4,0,4,880,0,50528,1,2963,1,6,86496849,0,2100788,1679163,2966365,2305368,2739991,0,0,3,1,1,0,0,0,0,26150667,1,0,171076803,1908289,0,89,0,9,0,1,3,1,0,0,0
1713,1,4,7,0,3,713,0,51981,1,2148,1,7,88340417,0,2253079,1547645,2129154,2684885,2834842,0,0,3,2,1,0,0,0,0,41612840,1,0,84807160,2386228,0,83,0,8,1,2,2,0,0,0,0
1714,1,5,8,0,2,1249,0,63617,0,2872,1,10,90130404,0,2482112,2609086,2746666,2025144,2998984,0,0,3,2,1,0,0,0,0,41110630,1,0,197641507,2490139,0,94,0,8,1,2,4,1,0,0,0
1715,1,3,5,0,3,582,0,67538,1,2101,1,8,60620953,0,1969438,2649088,2698509,2889024,2976513,0,0,3,1,1,0,0,0,0,58351548,1,0,123994738,1998340,0,93,0,9,0,2,1,2,0,0,0
1716,1,3,9,0,4,759,0,59917,0,2485,1,10,29341080,0,2060748,2848348,2987168,2126983,3365451,0,0,3,2,1,0,0,0,0,49219061,1,0,192481832,2414306,0,89,0,8,1,1,2,0,0,0,0
1717,0,5,7,0,3,997,0,56832,1,2981,1,7,55426192,0,2012925,1251334,2340700,2845336,3271153,0,0,3,2,1,0,0,0,0,58264197,1,0,127596022,1747028,0,92,0,9,1,2,0,0,0,0,0
1718,1,4,4,0,4,1493,0,68773,1,2097,1,6,61621148,0,2267253,1236856,2826262,2283664,2720126,0,0,3,1,1,0,0,0,0,26673801,1,0,177648605,1042790,0,94,1,9,1,3,0,1,0,0,0
1719,0,5,7,0,2,735,0,51101,1,2574,1,9,32105830,0,1168800,2041568,2034021,2872698,2893316,0,0,3,2,1,0,0,0,0,50541399,1,0,192561014,1186768,0,95,0,9,0,1,0,1,0,0,0
1720,0,3,4,0,3,698,0,61471,1,2077,1,5,78510654,0,1435518,2504191,2022306,2973976,2670217,0,0,3,1,1,0,0,0,0,44132224,1,0,165097246,1303530,0,96,0,9,1,1,0,0,0,0,0
1721,1,3,8,0,4,1334,0,54021,0,2330,1,10,39846972,0,1076216,2719764,2334435,2674764,3403003,0,0,3,2,1,0,0,0,0,23381339,1,0,177796199,1761595,0,91,0,9,0,0,1,1,0,0,0
1722,1,3,6,0,3,1211,0,50581,0,2858,1,7,84694296,0,1665987,2636612,2085905,2201556,2715715,0,0,3,1,1,0,0,0,0,43340131,1,0,146565471,2216470,0,99,0,9,1,4,0,0,0,0,0
1723,0,5,7,0,2,1265,0,50841,0,2841,1,9,92956557,0,2039474,2986500,2017046,2104164,3183834,0,0,3,1,1,0,0,0,0,30320298,1,0,100435679,1049711,0,90,1,9,1,2,1,2,0,0,0
1724,0,4,6,0,2,994,0,57058,1,2892,1,5,96999934,0,2475722,2576144,2494295,2477476,3464480,0,0,3,2,1,0,0,0,0,27251846,1,0,99981188,2244435,0,95,1,9,1,2,1,2,0,0,0
1725,1,5,8,0,2,1143,0,49522,0,2216,1,6,32570106,0,1327214,2347484,2896909,2688047,2832242,0,0,3,2,1,0,0,0,0,31392829,1,0,150342324,1505669,0,88,1,8,1,1,3,0,0,0,0
